%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
106, 0.00, -5.84, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.019, 1556921941019
107, 0.00, -8.88, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.020, 1556921941020
108, 0.00, -6.82, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.020, 1556921941020
109, 0.00, -0.32, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.034, 1556921941034
110, 0.00, 3.35, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.034, 1556921941034
111, 0.00, 8.05, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.049, 1556921941049
112, 0.00, 15.94, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.049, 1556921941049
113, 0.00, 22.02, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.051, 1556921941051
114, 0.00, 27.33, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.051, 1556921941051
115, 0.00, 32.53, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.066, 1556921941066
116, 0.00, 35.69, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.066, 1556921941066
117, 0.00, 28.97, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.079, 1556921941079
118, 0.00, 28.75, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.079, 1556921941079
119, 0.00, 21.92, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.080, 1556921941080
120, 0.00, 15.97, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.080, 1556921941080
121, 0.00, 15.28, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.095, 1556921941095
122, 0.00, 16.31, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.095, 1556921941095
123, 0.00, 6.37, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.109, 1556921941109
124, 0.00, 5.45, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.109, 1556921941109
125, 0.00, 12.16, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.110, 1556921941110
126, 0.00, 14.11, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.110, 1556921941110
127, 0.00, 9.50, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.124, 1556921941124
128, 0.00, 14.03, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.124, 1556921941124
129, 0.00, 13.32, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.139, 1556921941139
130, 0.00, 15.73, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.139, 1556921941139
131, 0.00, 23.65, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.140, 1556921941140
132, 0.00, 27.77, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.140, 1556921941140
133, 0.00, 34.57, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.154, 1556921941154
134, 0.00, 39.28, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.154, 1556921941154
135, 0.00, 36.61, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.169, 1556921941169
136, 0.00, 33.43, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.169, 1556921941169
137, 0.00, 33.66, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.170, 1556921941170
138, 0.00, 30.36, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.170, 1556921941170
139, 0.00, 28.19, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.205, 1556921941205
140, 0.00, 31.13, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.205, 1556921941205
141, 0.00, 27.44, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.210, 1556921941210
142, 0.00, 25.76, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.210, 1556921941210
143, 0.00, 26.41, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.211, 1556921941211
144, 0.00, 28.96, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.211, 1556921941211
145, 0.00, 28.52, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.214, 1556921941214
146, 0.00, 25.67, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.214, 1556921941214
147, 0.00, 24.81, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.230, 1556921941230
148, 0.00, 21.85, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.230, 1556921941230
149, 0.00, 19.89, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.231, 1556921941231
150, 0.00, 19.95, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.231, 1556921941231
151, 0.00, 19.85, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.245, 1556921941245
152, 0.00, 19.00, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.245, 1556921941245
153, 0.00, 17.52, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.293, 1556921941293
154, 0.00, 11.62, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.293, 1556921941293
155, 0.00, 22.50, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.294, 1556921941294
156, 0.00, 19.12, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.294, 1556921941294
157, 0.00, 11.80, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.295, 1556921941295
158, 0.00, 17.64, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.295, 1556921941295
159, 0.00, 15.38, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.296, 1556921941296
160, 0.00, 14.79, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.296, 1556921941296
161, 0.00, 15.61, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.297, 1556921941297
162, 0.00, 16.28, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.297, 1556921941297
163, 0.00, 8.90, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.304, 1556921941304
164, 0.00, 8.66, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.304, 1556921941304
161, -0.01, 986.05, -4.79, -191.48, 0.000, 0.000, 0.000, 16:19:01.320, 1556921941320
162, 914.15, 495.86, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.320, 1556921941320
167, 914.15, 493.68, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.321, 1556921941321
168, 914.15, 495.88, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.321, 1556921941321
169, 914.15, 497.45, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.334, 1556921941334
170, 914.15, 496.48, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.334, 1556921941334
171, 914.15, 490.18, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.350, 1556921941350
172, 914.15, 483.47, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.350, 1556921941350
173, 914.15, 482.42, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.352, 1556921941352
174, 914.15, 482.60, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.352, 1556921941352
175, 914.15, 483.15, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.368, 1556921941368
176, 914.15, 482.81, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.368, 1556921941368
177, 914.15, 482.28, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.380, 1556921941380
178, 914.15, 484.42, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.380, 1556921941380
179, 914.15, 485.81, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.387, 1556921941387
180, 914.15, 483.37, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.387, 1556921941387
181, 914.15, 486.47, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.409, 1556921941409
182, 914.15, 487.88, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.409, 1556921941409
183, 914.15, 488.39, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.413, 1556921941413
184, 914.15, 490.20, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.413, 1556921941413
185, 914.15, 485.90, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.413, 1556921941413
186, 914.15, 486.45, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.413, 1556921941413
187, 914.15, 485.21, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.437, 1556921941437
188, 914.15, 492.50, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.437, 1556921941437
189, 914.15, 491.95, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.442, 1556921941442
190, 914.15, 497.85, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.442, 1556921941442
191, 914.15, 501.81, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.443, 1556921941443
192, 914.15, 501.44, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.443, 1556921941443
193, 914.15, 505.87, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.453, 1556921941453
194, 914.15, 500.39, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.453, 1556921941453
195, 914.15, 503.80, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.479, 1556921941479
196, 914.15, 503.31, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.479, 1556921941479
197, 914.15, 509.87, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.486, 1556921941486
198, 914.15, 508.48, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.486, 1556921941486
199, 914.15, 511.09, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.486, 1556921941486
200, 914.15, 512.62, -494.16, -681.68, 0.000, 0.000, 0.000, 16:19:01.486, 1556921941486
0, 0.00, 29.33, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.488, 1556921941488
1, 0.00, 32.33, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.511, 1556921941511
2, 0.00, 35.02, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.511, 1556921941511
3, 0.00, 34.24, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.515, 1556921941515
4, 0.00, 41.06, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.515, 1556921941515
5, 0.00, 48.46, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.518, 1556921941518
6, 0.00, 42.32, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.518, 1556921941518
7, 0.00, 49.11, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.538, 1556921941538
8, 0.00, 55.01, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.538, 1556921941538
9, 0.00, 57.84, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.545, 1556921941545
10, 0.00, 58.14, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.545, 1556921941545
11, 0.00, 60.75, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.547, 1556921941547
12, 0.00, 63.17, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.547, 1556921941547
13, 0.00, 58.82, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.559, 1556921941559
14, 0.00, 62.73, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.559, 1556921941559
15, 0.00, 63.37, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.576, 1556921941576
16, 0.00, 62.71, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.576, 1556921941576
17, 0.00, 73.73, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.577, 1556921941577
18, 0.00, 74.11, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.577, 1556921941577
19, 0.00, 69.73, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.589, 1556921941589
20, 0.00, 67.25, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.589, 1556921941589
21, 0.00, 71.55, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.605, 1556921941605
22, 0.00, 67.06, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.605, 1556921941605
23, 0.00, 63.43, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.608, 1556921941608
24, 0.00, 67.48, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.608, 1556921941608
25, 0.00, 62.34, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.619, 1556921941619
26, 0.00, 63.71, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.619, 1556921941619
27, 0.00, 62.85, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.636, 1556921941636
28, 0.00, 64.54, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.636, 1556921941636
29, 0.00, 65.30, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.639, 1556921941639
30, 0.00, 67.85, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.639, 1556921941639
31, 0.00, 71.67, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.650, 1556921941650
32, 0.00, 72.12, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.650, 1556921941650
33, 0.00, 75.11, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.670, 1556921941670
34, 0.00, 75.36, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.670, 1556921941670
35, 0.00, 83.34, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.696, 1556921941696
36, 0.00, 87.59, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.696, 1556921941696
37, 0.00, 94.58, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.697, 1556921941697
38, 0.00, 94.34, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.697, 1556921941697
39, 0.00, 92.91, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.707, 1556921941707
40, 0.00, 99.41, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.707, 1556921941707
41, 0.00, 105.00, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.707, 1556921941707
42, 0.00, 106.40, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.707, 1556921941707
43, 0.00, 108.45, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.709, 1556921941709
44, 0.00, 110.94, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.709, 1556921941709
45, 0.00, 114.33, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.725, 1556921941725
46, 0.00, 113.05, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.725, 1556921941725
47, 0.00, 114.76, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.727, 1556921941727
48, 0.00, 116.86, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.727, 1556921941727
49, 0.00, 108.70, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.739, 1556921941739
50, 0.00, 104.52, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.739, 1556921941739
51, 0.00, 97.46, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.755, 1556921941755
52, 0.00, 98.19, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.755, 1556921941755
53, 0.00, 95.56, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.758, 1556921941758
54, 0.00, 91.84, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.758, 1556921941758
55, 0.00, 89.40, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.770, 1556921941770
56, 0.00, 85.20, 0.00, 0.00, 0.000, 0.000, 0.000, 16:19:01.770, 1556921941770
