Millis,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z 
2814574,1.00,0.05,-0.06,-0.01,-0.97,-9.79,1.10
2814607,1.00,0.04,-0.04,-0.01,-0.75,-9.95,1.07
2814640,1.00,0.04,-0.02,-0.02,-0.53,-10.27,1.00
2814673,1.00,0.03,-0.00,-0.02,-0.36,-10.36,0.88
2814706,1.00,0.02,0.01,-0.02,0.02,-10.37,0.75
2814739,1.00,0.02,0.03,-0.03,0.35,-10.30,0.60
2814771,1.00,0.01,0.04,-0.03,0.58,-9.98,0.50
2814805,1.00,0.00,0.05,-0.03,0.68,-9.77,0.40
2814836,1.00,-0.00,0.05,-0.04,0.65,-9.81,0.22
2814869,1.00,-0.01,0.06,-0.04,0.78,-10.01,0.01
2814902,1.00,-0.01,0.06,-0.04,0.93,-9.95,-0.11
2814935,1.00,-0.02,0.06,-0.05,0.92,-10.09,-0.24
2814968,1.00,-0.02,0.06,-0.05,0.86,-10.29,-0.30
2815001,1.00,-0.02,0.06,-0.06,0.67,-10.52,-0.24
2815033,1.00,-0.02,0.06,-0.06,0.84,-11.14,-0.20
2815066,1.00,-0.02,0.04,-0.07,1.33,-10.67,-0.19
2815097,1.00,-0.02,0.02,-0.07,1.32,-9.67,-0.06
2815130,1.00,-0.02,0.00,-0.08,0.51,-9.29,-0.09
2815163,1.00,-0.02,-0.00,-0.09,-0.54,-9.16,-0.08
2815196,1.00,-0.02,0.01,-0.09,-0.90,-9.50,-0.14
2815229,0.99,-0.02,0.03,-0.10,-1.02,-9.98,-0.28
2815262,0.99,-0.02,0.04,-0.09,-1.12,-11.66,-0.79
2815295,1.00,-0.02,0.02,-0.08,1.37,-10.64,-0.98
2815329,1.00,-0.02,-0.00,-0.08,1.82,-9.32,-0.64
2815361,1.00,-0.02,-0.01,-0.07,0.76,-9.20,-0.36
2815394,1.00,-0.02,-0.00,-0.06,-0.56,-9.57,-0.16
2815427,1.00,-0.02,0.02,-0.06,-1.15,-9.65,-0.26
2815460,1.00,-0.02,0.04,-0.06,-0.50,-10.62,-0.60
2815493,1.00,-0.01,0.04,-0.05,0.87,-10.64,-0.75
2815526,1.00,-0.01,0.03,-0.04,1.55,-10.18,-0.65
2815559,1.00,-0.01,0.03,-0.04,1.31,-10.06,-0.52
2815593,1.00,-0.01,0.02,-0.03,0.72,-10.06,-0.46
2815624,1.00,-0.01,0.02,-0.03,0.53,-9.98,-0.46
2815656,1.00,-0.00,0.01,-0.03,0.35,-9.98,-0.40
2815689,1.00,-0.00,0.01,-0.03,0.18,-9.96,-0.36
2815722,1.00,0.00,0.01,-0.02,-0.18,-10.03,-0.23
2815755,1.00,0.01,0.00,-0.02,-0.15,-10.54,-0.23
2815788,1.00,0.01,-0.01,-0.01,0.25,-10.47,-0.25
2815821,1.00,0.01,-0.03,-0.01,0.58,-9.81,-0.28
2815855,1.00,0.01,-0.04,-0.00,0.27,-9.62,-0.15
2815886,1.00,0.01,-0.04,-0.00,-0.05,-9.51,-0.01
2815919,1.00,0.01,-0.02,-0.01,-0.37,-9.38,-0.05
2815951,1.00,0.01,0.00,-0.01,-0.75,-10.01,-0.27
2815983,1.00,0.01,0.03,-0.01,-0.97,-9.94,-0.21
2816016,1.00,0.01,0.03,-0.01,-0.17,-11.16,-0.25
2816049,1.00,0.01,0.02,-0.01,1.36,-10.38,-0.35
2816082,1.00,0.01,0.00,-0.00,1.26,-9.93,-0.22
2816116,1.00,0.01,-0.01,0.00,0.63,-9.90,-0.10
2816148,1.00,0.01,-0.02,0.01,0.22,-9.96,-0.06
2816181,1.00,0.01,-0.01,0.01,-0.06,-9.67,-0.00
2816214,1.00,0.01,-0.01,0.00,-0.44,-9.71,0.07
2816247,1.00,0.01,-0.00,0.00,-0.64,-10.15,0.07
2816280,1.00,0.01,-0.00,0.00,-0.06,-10.44,-0.04
2816313,1.00,0.01,-0.01,0.00,0.52,-9.97,-0.18
2816346,1.00,0.01,-0.02,0.01,0.16,-9.88,-0.19
2816380,1.00,0.00,-0.02,0.01,-0.26,-10.02,-0.22
2816412,1.00,0.00,-0.01,0.01,-0.45,-9.94,-0.21
2816445,1.00,0.00,0.00,0.00,-0.82,-9.89,-0.20
2816478,1.00,0.00,0.01,0.00,-0.64,-10.37,-0.20
2816511,1.00,0.01,0.00,0.00,-0.04,-10.37,-0.26
2816543,1.00,0.01,-0.01,0.01,0.36,-9.96,-0.30
2816576,1.00,0.01,-0.01,0.01,0.01,-9.86,-0.26
2816609,1.00,0.01,-0.01,0.01,-0.37,-10.04,-0.24
2816643,1.00,0.01,-0.00,0.01,-0.63,-9.99,-0.28
2816675,1.00,0.01,0.01,0.00,-0.74,-9.97,-0.22
2816708,1.00,0.01,0.01,0.00,-0.32,-10.13,-0.22
2816741,1.00,0.01,0.01,0.01,0.04,-9.96,-0.23
2816774,1.00,0.01,0.01,0.01,0.09,-9.97,-0.19
2816807,1.00,0.01,0.01,0.00,0.00,-10.05,-0.17
2816839,1.00,0.01,0.01,0.00,-0.12,-9.98,-0.18
2816872,1.00,0.01,0.02,-0.00,-0.46,-10.06,-0.19
2816906,1.00,0.01,0.01,-0.00,-0.20,-10.28,-0.24
2816937,1.00,0.01,0.01,-0.00,0.09,-10.12,-0.31
2816970,1.00,0.01,0.00,-0.00,0.16,-10.01,-0.32
2817003,1.00,0.01,-0.00,0.00,-0.01,-10.03,-0.24
2817035,1.00,0.01,0.00,0.00,-0.20,-9.98,-0.19
2817068,1.00,0.01,0.01,0.00,-0.20,-9.96,-0.13
2817100,1.00,0.01,0.01,0.00,-0.09,-9.97,-0.11
2817132,1.00,0.01,0.00,0.00,0.07,-10.03,-0.17
2817165,1.00,0.01,0.00,0.00,0.13,-10.10,-0.20
2817196,1.00,0.01,0.00,0.00,0.04,-10.06,-0.22
2817228,1.00,0.01,0.00,-0.00,-0.07,-10.07,-0.23
2817261,1.00,0.01,0.01,-0.00,-0.14,-10.01,-0.24
2817293,1.00,0.01,0.01,0.00,-0.14,-10.01,-0.22
2817326,1.00,0.01,0.01,0.00,-0.07,-10.06,-0.26
2817358,1.00,0.01,0.00,0.00,-0.01,-10.06,-0.27
2817391,1.00,0.01,-0.00,0.00,0.01,-10.03,-0.24
2817424,1.00,0.01,-0.00,-0.00,0.03,-9.99,-0.23
2817455,1.00,0.01,0.00,-0.00,0.01,-9.97,-0.23
2817488,1.00,0.01,0.00,-0.00,-0.03,-10.01,-0.22
2817520,1.00,0.01,0.00,-0.00,0.00,-10.19,-0.22
2817553,1.00,0.01,-0.00,-0.00,0.07,-10.18,-0.23
2817585,1.00,0.01,-0.00,0.00,0.07,-10.06,-0.22
2817618,1.00,0.01,-0.00,0.00,0.01,-10.01,-0.19
2817650,1.00,0.01,0.00,-0.00,-0.06,-9.96,-0.18
2817683,1.00,0.01,0.01,-0.00,-0.22,-9.95,-0.17
2817715,1.00,0.01,0.01,-0.00,-0.18,-10.12,-0.14
2817748,1.00,0.01,0.00,-0.00,0.13,-10.21,-0.15
2817780,1.00,0.01,-0.01,0.00,0.22,-10.13,-0.18
2817812,1.00,0.01,-0.01,0.00,0.02,-9.99,-0.21
2817844,1.00,0.01,-0.00,-0.00,-0.16,-9.96,-0.15
2817877,1.00,0.01,0.00,-0.00,-0.50,-9.91,-0.10
2817909,1.00,0.01,0.01,-0.00,-0.67,-10.02,-0.07
2817943,1.00,0.01,0.01,-0.00,-0.36,-10.25,-0.11
2817974,1.00,0.01,0.00,-0.00,0.08,-10.19,-0.16
2818007,1.00,0.01,-0.00,-0.00,0.13,-10.05,-0.20
2818040,1.00,0.01,-0.00,-0.00,-0.15,-9.95,-0.18
2818072,1.00,0.01,0.00,-0.00,-0.36,-9.97,-0.15
2818104,1.00,0.01,0.01,-0.00,-0.47,-9.96,-0.11
2818136,1.00,0.01,0.01,-0.00,-0.69,-9.95,-0.08
2818168,1.00,0.01,0.02,-0.00,-0.44,-10.07,-0.15
2818202,1.00,0.01,0.02,-0.00,-0.03,-10.24,-0.16
2818233,1.00,0.01,0.01,-0.00,0.05,-10.16,-0.22
2818265,1.00,0.01,0.01,-0.00,-0.10,-10.01,-0.17
2818297,1.00,0.01,0.01,0.00,-0.31,-9.99,-0.14
2818330,1.00,0.01,0.01,-0.00,-0.36,-9.94,-0.12
2818362,1.00,0.01,0.02,-0.00,-0.37,-9.89,-0.11
2818395,1.00,0.01,0.03,-0.00,-0.43,-9.89,-0.11
2818427,1.00,0.01,0.03,-0.00,-0.32,-10.30,-0.14
2818461,1.00,0.01,0.03,-0.00,0.17,-10.36,-0.18
2818492,1.00,0.01,0.02,-0.00,0.29,-10.35,-0.28
2818525,1.00,0.01,0.01,0.00,0.13,-9.98,-0.27
2818558,1.00,0.01,-0.00,0.00,-0.07,-10.02,-0.16
2818591,1.00,0.01,0.00,0.00,-0.13,-9.97,-0.14
2818624,1.00,0.01,0.01,0.00,-0.23,-9.89,-0.08
2818657,1.00,0.01,0.02,-0.00,-0.55,-9.78,-0.05
2818690,1.00,0.01,0.02,-0.00,-0.49,-10.30,-0.07
2818724,1.00,0.01,0.02,-0.00,0.17,-10.19,-0.13
2818756,1.00,0.01,0.01,-0.00,0.09,-10.11,-0.20
2818789,1.00,0.01,0.00,-0.00,-0.20,-10.05,-0.18
2818822,1.00,0.01,0.00,0.00,-0.48,-10.03,-0.11
2818854,1.00,0.01,0.01,-0.00,-0.67,-9.95,-0.05
2818887,1.00,0.01,0.02,-0.00,-0.89,-9.97,0.05
2818920,1.00,0.01,0.02,-0.00,-0.70,-10.06,0.08
2818953,1.00,0.01,0.02,-0.00,-0.23,-10.00,0.05
2818987,1.00,0.00,0.01,-0.00,-0.22,-10.05,-0.02
2819018,1.00,0.00,0.01,0.00,-0.37,-10.05,0.01
2819051,1.00,0.00,0.01,0.00,-0.48,-9.99,0.01
2819084,1.00,0.00,0.02,0.00,-0.53,-10.04,0.01
2819117,1.00,-0.00,0.02,-0.00,-0.55,-9.94,0.07
2819150,1.00,-0.00,0.03,-0.00,-0.44,-9.99,0.07
2819183,1.00,-0.00,0.03,-0.00,-0.24,-10.03,0.06
2819216,1.00,-0.00,0.02,-0.00,-0.17,-10.06,0.06
2819250,1.00,-0.00,0.02,-0.00,-0.18,-10.11,0.00
2819281,1.00,-0.00,0.02,-0.00,-0.21,-10.13,-0.04
2819314,1.00,0.00,0.01,-0.00,-0.23,-10.03,-0.02
2819347,1.00,-0.00,0.01,-0.00,-0.24,-10.00,0.03
2819380,1.00,-0.00,0.01,-0.00,-0.22,-9.97,0.09
2819413,1.00,-0.00,0.01,-0.00,-0.14,-10.01,0.09
2819445,1.00,-0.00,0.01,-0.00,-0.06,-10.07,0.06
2819478,1.00,-0.00,0.00,-0.00,-0.04,-10.08,0.02
2819512,1.00,0.00,0.00,-0.00,-0.05,-10.09,-0.03
2819543,1.00,-0.00,0.01,-0.00,-0.12,-10.05,0.01
2819576,1.00,-0.00,0.01,-0.00,-0.22,-10.01,0.05
2819609,1.00,-0.00,0.01,-0.00,-0.22,-9.97,0.07
2819641,1.00,-0.01,0.02,0.00,-0.24,-10.01,0.08
2819674,1.00,-0.00,0.01,0.00,-0.19,-10.04,0.08
2819707,1.00,-0.00,0.01,0.00,-0.07,-10.11,0.04
2819739,1.00,-0.00,0.01,0.00,-0.03,-10.08,-0.03
2819773,1.00,-0.00,0.00,0.00,-0.09,-10.07,0.02
2819804,1.00,-0.00,0.01,0.00,-0.14,-10.03,0.03
2819837,1.00,-0.00,0.01,0.00,-0.22,-10.01,0.10
2819869,1.00,-0.01,0.01,0.00,-0.19,-9.93,0.13
2819902,1.00,-0.01,0.01,0.00,-0.07,-10.21,0.12
2819935,1.00,-0.01,0.01,0.00,0.15,-10.25,0.11
2819968,1.00,-0.00,0.00,0.00,0.22,-10.12,0.10
2820001,1.00,-0.00,-0.00,0.00,0.13,-10.05,0.11
2820034,1.00,-0.01,-0.00,0.00,-0.02,-9.98,0.17
2820065,1.00,-0.01,0.00,0.00,-0.11,-9.96,0.18
2820098,1.00,-0.01,0.01,-0.00,-0.20,-10.02,0.22
2820131,1.00,-0.01,0.00,-0.00,-0.07,-10.06,0.18
2820164,1.00,-0.01,-0.00,-0.00,0.02,-10.07,0.14
2820197,1.00,-0.01,-0.00,-0.00,-0.03,-10.08,0.11
2820230,1.00,-0.01,0.00,-0.00,-0.16,-10.06,0.08
2820263,1.00,-0.01,0.00,-0.00,-0.24,-10.04,0.11
2820297,1.00,-0.01,0.01,-0.00,-0.30,-9.97,0.11
2820329,1.00,-0.01,0.01,-0.00,-0.36,-9.95,0.19
2820362,1.00,-0.01,0.01,-0.00,-0.28,-10.02,0.15
2820395,1.00,-0.01,0.01,-0.00,-0.13,-10.16,0.10
2820428,1.00,-0.01,0.01,-0.00,-0.10,-10.16,0.08
2820461,1.00,-0.00,0.01,0.00,-0.16,-10.07,0.08
2820494,1.00,-0.00,0.01,0.00,-0.23,-10.00,0.12
2820527,1.00,-0.01,0.01,-0.00,-0.31,-9.95,0.18
2820561,1.00,-0.01,0.01,-0.00,-0.28,-9.98,0.20
2820592,1.00,-0.01,0.01,-0.00,-0.18,-10.05,0.16
2820624,1.00,-0.01,0.01,-0.00,-0.09,-10.08,0.12
2820657,1.00,-0.01,0.01,0.00,-0.04,-10.11,0.11
2820690,1.00,-0.00,0.00,0.00,-0.10,-10.07,0.11
2820723,1.00,-0.01,0.01,-0.00,-0.13,-10.04,0.15
2820756,1.00,-0.01,0.01,-0.00,-0.20,-9.99,0.18
2820789,1.00,-0.01,0.01,0.00,-0.19,-10.00,0.16
2820823,1.00,-0.01,0.01,0.00,-0.15,-10.04,0.15
2820855,1.00,-0.01,0.01,0.00,-0.13,-10.07,0.16
2820888,1.00,-0.01,0.01,-0.00,-0.16,-10.06,0.15
2820921,1.00,-0.01,0.01,-0.00,-0.19,-10.03,0.12
2820954,1.00,-0.00,0.01,0.00,-0.22,-10.01,0.10
2820987,1.00,-0.01,0.01,-0.00,-0.23,-10.04,0.11
2821020,1.00,-0.00,0.01,0.00,-0.21,-10.05,0.11
2821053,1.00,-0.01,0.01,0.00,-0.18,-10.06,0.14
2821087,1.00,-0.00,0.01,0.00,-0.17,-10.04,0.11
2821119,1.00,-0.01,0.01,0.00,-0.18,-10.01,0.13
2821152,1.00,-0.01,0.01,0.00,-0.21,-10.02,0.13
2821185,1.00,-0.01,0.01,-0.00,-0.22,-10.03,0.12
2821217,1.00,-0.00,0.01,0.00,-0.19,-10.06,0.13
2821250,1.00,-0.01,0.01,0.00,-0.14,-10.06,0.16
2821283,1.00,-0.01,0.01,0.00,-0.16,-10.05,0.14
2821316,1.00,-0.01,0.01,0.00,-0.18,-10.05,0.14
2821350,1.00,-0.01,0.01,-0.00,-0.19,-10.02,0.13
2821382,1.00,-0.01,0.01,-0.00,-0.19,-10.01,0.15
2821415,1.00,-0.01,0.01,0.00,-0.20,-10.02,0.15
2821448,1.00,-0.01,0.01,0.00,-0.15,-10.07,0.14
2821481,1.00,-0.01,0.01,0.00,-0.14,-10.06,0.12
2821513,1.00,-0.01,0.01,0.00,-0.18,-10.06,0.14
2821545,1.00,-0.01,0.01,-0.00,-0.21,-10.06,0.14
2821577,1.00,-0.01,0.01,-0.00,-0.26,-9.98,0.16
2821610,1.00,-0.01,0.01,0.00,-0.27,-10.00,0.17
2821642,1.00,-0.01,0.01,0.00,-0.20,-10.05,0.17
2821675,1.00,-0.01,0.01,0.00,-0.17,-10.06,0.17
2821708,1.00,-0.01,0.01,0.00,-0.13,-10.08,0.14
2821741,1.00,-0.01,0.01,-0.00,-0.13,-10.05,0.15
2821774,1.00,-0.01,0.01,-0.00,-0.20,-10.02,0.13
2821806,1.00,-0.01,0.01,-0.00,-0.22,-10.03,0.16
2821839,1.00,-0.01,0.01,-0.00,-0.18,-10.04,0.16
2821872,1.00,-0.01,0.01,0.00,-0.12,-10.05,0.16
2821904,1.00,-0.01,0.00,0.00,-0.09,-10.06,0.14
2821937,1.00,-0.01,0.01,-0.00,-0.12,-10.05,0.15
2821970,1.00,-0.01,0.01,-0.00,-0.19,-10.04,0.14
2822003,1.00,-0.01,0.01,-0.00,-0.24,-10.01,0.15
2822036,1.00,-0.01,0.01,-0.00,-0.24,-10.02,0.17
2822068,1.00,-0.01,0.01,0.00,-0.20,-10.05,0.18
2822101,1.00,-0.01,0.01,0.00,-0.17,-10.09,0.16
2822134,1.00,-0.01,0.01,-0.00,-0.17,-10.06,0.14
2822166,1.00,-0.01,0.01,-0.00,-0.21,-10.03,0.12
2822198,1.00,-0.01,0.01,-0.00,-0.24,-10.00,0.15
2822231,1.00,-0.01,0.01,0.00,-0.23,-10.01,0.14
2822263,1.00,-0.01,0.01,0.00,-0.18,-10.06,0.15
2822295,1.00,-0.01,0.01,0.00,-0.15,-10.07,0.19
2822328,1.00,-0.01,0.01,0.00,-0.19,-10.05,0.15
2822360,1.00,-0.01,0.01,-0.00,-0.19,-10.01,0.18
2822394,1.00,-0.01,0.01,-0.00,-0.19,-10.01,0.16
2822426,1.00,-0.01,0.01,-0.00,-0.16,-10.04,0.15
2822458,1.00,-0.01,0.00,-0.00,-0.11,-10.11,0.17
2822490,1.00,-0.01,0.00,0.00,-0.09,-10.09,0.16
2822522,1.00,-0.01,0.00,-0.00,-0.09,-10.05,0.14
2822554,1.00,-0.01,0.01,-0.00,-0.20,-10.01,0.16
2822586,1.00,-0.01,0.01,-0.00,-0.23,-9.94,0.16
2822618,1.00,-0.01,0.01,0.00,-0.24,-10.06,0.18
2822652,1.00,-0.01,0.01,0.00,-0.13,-10.20,0.13
2822684,1.00,-0.01,0.00,0.00,-0.05,-10.12,0.11
2822716,1.00,-0.01,0.00,0.00,-0.10,-10.06,0.13
2822748,1.00,-0.01,0.00,-0.00,-0.23,-9.98,0.18
2822781,1.00,-0.01,0.01,-0.00,-0.37,-9.93,0.21
2822813,1.00,-0.01,0.01,-0.00,-0.40,-9.96,0.23
2822845,1.00,-0.01,0.01,-0.00,-0.46,-9.94,0.21
2822877,1.00,-0.01,0.02,-0.00,-0.51,-9.91,0.18
2822910,1.00,-0.01,0.02,-0.00,-0.34,-10.05,0.08
2822942,1.00,-0.01,0.01,-0.00,-0.09,-9.94,0.12
2822975,1.00,-0.02,0.01,-0.00,0.32,-9.71,0.13
2823007,1.00,-0.02,0.01,-0.01,0.52,-9.70,0.11
2823040,1.00,-0.03,0.00,-0.02,0.80,-9.71,0.10
2823073,1.00,-0.03,0.01,-0.03,-0.20,-9.93,-0.23
2823106,1.00,-0.04,0.01,-0.05,-1.69,-10.00,-0.58
2823139,1.00,-0.05,0.01,-0.05,-2.76,-10.17,-1.09
2823173,1.00,-0.05,0.01,-0.04,-1.96,-10.19,-1.51
2823205,1.00,-0.06,0.01,-0.02,0.10,-10.19,-1.51
2823238,1.00,-0.06,0.01,-0.01,0.76,-10.41,-1.40
2823271,1.00,-0.05,0.01,0.00,1.07,-10.52,-1.34
2823304,1.00,-0.05,0.01,0.00,0.81,-10.21,-1.28
2823337,1.00,-0.05,0.01,-0.01,-0.38,-10.09,-1.31
2823370,1.00,-0.04,0.01,-0.02,-1.30,-9.77,-1.42
2823403,1.00,-0.03,0.02,-0.02,-1.53,-9.60,-1.41
2823437,1.00,-0.03,0.02,-0.01,-0.33,-9.54,-1.12
2823469,1.00,-0.03,0.02,-0.01,2.49,-9.87,-0.89
2823502,1.00,-0.03,0.01,-0.03,2.34,-10.08,-0.95
2823534,1.00,-0.03,0.01,-0.05,0.45,-10.01,-1.26
2823567,1.00,-0.03,0.01,-0.07,-1.78,-9.98,-1.60
2823600,1.00,-0.03,0.01,-0.08,-2.75,-10.04,-1.60
2823633,1.00,-0.03,0.01,-0.08,-2.09,-9.77,-1.45
2823666,1.00,-0.02,0.02,-0.06,-0.67,-9.48,-1.34
2823700,1.00,-0.02,0.02,-0.04,0.53,-9.57,-1.16
2823731,1.00,-0.03,0.02,-0.03,1.10,-9.91,-1.21
2823764,1.00,-0.03,0.02,-0.03,1.12,-10.05,-1.35
2823797,1.00,-0.03,0.01,-0.04,0.86,-10.09,-1.44
2823829,1.00,-0.02,0.01,-0.05,0.48,-9.87,-1.45
2823862,1.00,-0.02,0.01,-0.07,0.15,-9.91,-1.53
2823895,1.00,-0.02,0.01,-0.08,-0.38,-9.93,-1.64
2823928,1.00,-0.02,0.02,-0.09,-0.81,-9.91,-1.67
2823962,1.00,-0.02,0.02,-0.09,-0.75,-9.86,-1.66
2823993,1.00,-0.01,0.02,-0.09,-0.33,-9.80,-1.64
2824026,1.00,-0.01,0.02,-0.09,0.25,-9.75,-1.62
2824059,1.00,-0.01,0.03,-0.08,1.28,-9.76,-1.49
2824092,1.00,-0.01,0.03,-0.08,1.49,-9.86,-1.55
2824124,1.00,-0.01,0.03,-0.09,1.24,-9.63,-1.66
2824157,0.99,-0.01,0.03,-0.10,1.02,-9.75,-1.78
2824190,0.99,-0.01,0.03,-0.11,0.67,-9.91,-1.89
2824224,0.99,-0.01,0.03,-0.12,0.67,-9.78,-1.92
2824255,0.99,-0.01,0.04,-0.13,0.90,-9.75,-1.91
2824288,0.99,-0.01,0.04,-0.14,1.05,-9.69,-1.91
2824321,0.99,-0.01,0.04,-0.15,1.01,-9.82,-1.95
2824354,0.99,-0.01,0.04,-0.15,1.09,-9.83,-1.85
2824387,0.99,-0.01,0.04,-0.15,1.36,-9.72,-1.86
2824420,0.99,-0.00,0.04,-0.15,1.43,-9.73,-1.82
2824453,0.99,-0.00,0.04,-0.16,1.62,-9.77,-1.79
2824487,0.99,-0.00,0.04,-0.16,1.83,-9.57,-1.77
2824518,0.99,0.00,0.04,-0.16,1.79,-9.69,-1.79
2824551,0.99,0.00,0.04,-0.16,1.79,-9.73,-1.83
2824584,0.99,0.00,0.04,-0.17,1.66,-9.69,-1.83
2824617,0.98,0.00,0.04,-0.17,1.67,-9.83,-1.79
2824650,0.98,0.01,0.03,-0.17,1.86,-9.89,-1.81
2824683,0.98,0.01,0.03,-0.17,1.90,-9.77,-1.74
2824716,0.98,0.01,0.03,-0.17,2.25,-9.81,-1.65
2824750,0.98,0.01,0.03,-0.18,2.17,-9.64,-1.55
2824781,0.98,0.01,0.02,-0.18,2.22,-9.60,-1.47
2824814,0.98,0.01,0.02,-0.19,2.38,-9.45,-1.50
2824847,0.98,0.01,0.02,-0.19,2.28,-9.58,-1.51
2824879,0.98,0.01,0.02,-0.20,2.09,-9.45,-1.52
2824912,0.98,0.01,0.02,-0.21,1.86,-9.54,-1.67
2824945,0.98,0.01,0.01,-0.21,1.81,-9.67,-1.79
2824978,0.98,0.01,0.01,-0.21,1.80,-9.61,-1.84
2825011,0.98,0.01,0.01,-0.21,1.74,-9.57,-1.81
2825042,0.98,0.01,0.00,-0.21,1.76,-9.62,-1.86
2825074,0.98,0.01,0.00,-0.21,2.07,-9.58,-1.86
2825107,0.98,0.00,-0.00,-0.20,2.18,-9.77,-1.94
2825139,0.98,0.00,-0.00,-0.20,2.19,-9.71,-1.99
2825172,0.98,0.00,-0.01,-0.20,1.94,-9.77,-2.04
2825205,0.98,0.01,-0.01,-0.20,1.80,-9.66,-2.00
2825238,0.98,0.01,-0.01,-0.20,1.53,-9.52,-1.97
2825272,0.98,0.01,-0.01,-0.19,1.45,-9.39,-1.93
2825304,0.98,0.01,-0.01,-0.18,1.26,-9.60,-1.89
2825337,0.98,0.01,-0.01,-0.17,1.93,-9.72,-1.94
2825370,0.99,0.02,-0.02,-0.16,2.80,-9.47,-1.85
2825403,0.99,0.02,-0.02,-0.16,2.66,-9.61,-1.78
2825436,0.99,0.02,-0.03,-0.15,2.23,-9.51,-1.75
2825469,0.99,0.02,-0.03,-0.15,0.86,-9.87,-1.96
2825502,0.99,0.02,-0.03,-0.13,-0.42,-9.39,-2.52
2825536,0.99,0.02,-0.03,-0.11,-0.38,-9.59,-2.77
2825568,1.00,0.02,-0.03,-0.07,1.18,-10.09,-2.78
2825601,1.00,0.03,-0.04,-0.03,2.53,-10.24,-2.69
2825633,1.00,0.03,-0.04,-0.01,3.13,-9.84,-2.35
2825666,1.00,0.04,-0.05,0.01,2.90,-9.62,-2.00
2825699,1.00,0.05,-0.06,0.01,1.93,-9.60,-1.92
2825732,1.00,0.06,-0.06,0.00,0.78,-9.55,-1.87
2825765,1.00,0.06,-0.06,-0.00,-0.16,-9.84,-1.88
2825799,1.00,0.07,-0.06,-0.00,-0.77,-9.70,-1.84
2825831,1.00,0.07,-0.06,0.00,-0.89,-9.71,-1.78
2825864,0.99,0.08,-0.06,0.01,-0.53,-9.85,-1.70
2825896,0.99,0.08,-0.06,0.03,0.08,-9.93,-1.58
2825929,0.99,0.08,-0.06,0.04,0.79,-9.72,-1.37
2825962,0.99,0.09,-0.06,0.05,0.88,-9.90,-1.20
2825995,0.99,0.09,-0.06,0.05,0.67,-9.95,-1.12
2826027,0.99,0.09,-0.06,0.05,0.22,-10.05,-1.12
2826060,0.99,0.10,-0.06,0.05,-0.35,-10.15,-1.17
2826092,0.99,0.10,-0.05,0.06,-0.42,-9.92,-1.01
2826124,0.99,0.10,-0.05,0.06,-0.04,-9.80,-0.81
2826156,0.99,0.11,-0.05,0.07,0.23,-9.69,-0.58
2826188,0.99,0.11,-0.04,0.08,0.60,-9.71,-0.45
2826221,0.99,0.11,-0.04,0.08,0.81,-9.92,-0.41
2826253,0.99,0.10,-0.04,0.08,0.91,-9.99,-0.33
2826285,0.99,0.10,-0.04,0.08,0.41,-9.99,-0.33
2826318,0.99,0.10,-0.04,0.08,-0.68,-10.34,-0.52
2826350,0.99,0.10,-0.04,0.08,-1.38,-10.20,-0.57
2826382,0.99,0.11,-0.04,0.09,-1.22,-10.11,-0.60
2826415,0.99,0.11,-0.03,0.11,-0.42,-9.99,-0.43
2826447,0.99,0.10,-0.03,0.13,0.49,-9.76,-0.15
2826479,0.98,0.10,-0.03,0.14,1.67,-9.50,0.04
2826520,0.98,0.10,-0.02,0.15,1.94,-9.92,0.11
2826552,0.99,0.09,-0.02,0.14,1.58,-10.33,0.02
2826586,0.99,0.09,-0.02,0.13,0.88,-10.29,-0.15
2826617,0.99,0.09,-0.02,0.12,0.31,-9.98,-0.26
2826650,0.99,0.09,-0.02,0.12,0.02,-9.76,-0.17
2826683,0.99,0.08,-0.01,0.12,0.59,-9.62,-0.02
2826716,0.99,0.08,-0.01,0.12,1.77,-9.61,0.30
2826749,0.99,0.07,-0.02,0.10,3.15,-9.45,0.17
2826781,0.99,0.06,-0.02,0.08,2.74,-10.03,-0.25
2826814,1.00,0.06,-0.02,0.05,0.81,-10.49,-0.92
2826848,1.00,0.05,-0.02,0.02,-0.36,-10.33,-1.08
2826879,1.00,0.05,-0.02,-0.00,-0.79,-10.07,-0.98
2826912,1.00,0.05,-0.01,-0.02,-0.55,-9.96,-0.80
2826945,1.00,0.05,-0.01,-0.02,0.04,-10.03,-0.67
2826978,1.00,0.04,-0.01,-0.02,0.73,-9.98,-0.75
2827011,1.00,0.04,-0.01,-0.02,1.65,-10.41,-0.73
2827044,1.00,0.04,-0.01,-0.02,2.23,-10.63,-0.46
2827077,1.00,0.05,-0.02,-0.03,2.51,-10.02,-0.13
2827111,1.00,0.05,-0.02,-0.04,2.17,-9.38,-0.12
2827142,1.00,0.05,-0.02,-0.05,1.24,-9.73,-0.30
2827175,1.00,0.05,-0.03,-0.06,0.53,-10.37,-0.39
2827208,1.00,0.04,-0.04,-0.06,0.22,-10.09,-0.37
2827241,1.00,0.04,-0.04,-0.06,-0.03,-9.62,-0.45
2827274,1.00,0.04,-0.04,-0.05,-0.15,-9.77,-0.41
2827307,1.00,0.03,-0.04,-0.05,0.16,-9.89,-0.31
2827340,1.00,0.03,-0.04,-0.04,0.70,-10.23,-0.35
