Line,Milis,Type,Side,W,X,Y,Z,,,,,,,,,,,,,,,,,
695,45981,DATA,L,0.93,-0.13,-0.06,-0.33,,,,,,,,,,,,,,,,,
695,45999,DATA,R,0.86,-0.17,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46021,DATA,L,0.93,-0.13,-0.06,-0.34,,,,,,,,,,,,,,,,,
695,46039,DATA,R,0.86,-0.17,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46060,DATA,L,0.93,-0.14,-0.06,-0.34,,,,,,,,,,,,,,,,,
695,46079,DATA,R,0.86,-0.17,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46100,DATA,L,0.93,-0.14,-0.06,-0.34,,,,,,,,,,,,,,,,,
695,46119,DATA,R,0.86,-0.17,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46140,DATA,L,0.93,-0.14,-0.06,-0.34,,,,,,,,,,,,,,,,,
695,46160,DATA,R,0.86,-0.17,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46181,DATA,L,0.93,-0.14,-0.06,-0.34,,,,,,,,,,,,,,,,,
695,46200,DATA,R,0.86,-0.16,0.02,-0.48,,,,,,,,,,,,,,,,,
695,46221,DATA,L,0.93,-0.15,-0.06,-0.34,,,,,,,,,,,,,,,,,
695,46240,DATA,R,0.86,-0.16,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46261,DATA,L,0.93,-0.15,-0.06,-0.34,,,,,,,,,,,,,,,,,
695,46280,DATA,R,0.87,-0.16,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46301,DATA,L,0.93,-0.15,-0.05,-0.34,,,,,,,,,,,,,,,,,
695,46320,DATA,R,0.87,-0.16,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46341,DATA,L,0.93,-0.15,-0.05,-0.34,,,,,,,,,,,,,,,,,
695,46360,DATA,R,0.87,-0.15,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46381,DATA,L,0.93,-0.16,-0.05,-0.34,,,,,,,,,,,,,,,,,
695,46406,DATA,R,0.87,-0.15,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46421,DATA,L,0.93,-0.16,-0.05,-0.34,,,,,,,,,,,,,,,,,
695,46440,DATA,R,0.87,-0.15,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46461,DATA,L,0.93,-0.16,-0.05,-0.34,,,,,,,,,,,,,,,,,
695,46479,DATA,R,0.87,-0.15,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46501,DATA,L,0.93,-0.16,-0.05,-0.34,,,,,,,,,,,,,,,,,
695,46519,DATA,R,0.87,-0.15,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46542,DATA,L,0.93,-0.16,-0.05,-0.34,,,,,,,,,,,,,,,,,
695,46559,DATA,R,0.87,-0.15,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46581,DATA,L,0.93,-0.16,-0.05,-0.34,,,,,,,,,,,,,,,,,
695,46600,DATA,R,0.87,-0.15,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46621,DATA,L,0.93,-0.16,-0.05,-0.34,,,,,,,,,,,,,,,,,
695,46640,DATA,R,0.87,-0.15,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46661,DATA,L,0.93,-0.16,-0.05,-0.34,,,,,,,,,,,,,,,,,
695,46680,DATA,R,0.87,-0.15,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46701,DATA,L,0.93,-0.16,-0.05,-0.34,,,,,,,,,,,,,,,,,
695,46719,DATA,R,0.87,-0.14,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46741,DATA,L,0.92,-0.16,-0.05,-0.34,,,,,,,,,,,,,,,,,
695,46759,DATA,R,0.87,-0.14,0.02,-0.47,,,,,,,,,,,,,,,,,
695,46781,DATA,L,0.92,-0.16,-0.05,-0.35,,,,,,,,,,,,,,,,,
695,46799,DATA,R,0.87,-0.14,0.02,-0.48,,,,,,,,,,,,,,,,,
695,46821,DATA,L,0.92,-0.16,-0.05,-0.35,,,,,,,,,,,,,,,,,
695,46839,DATA,R,0.87,-0.14,0.02,-0.48,,,,,,,,,,,,,,,,,
695,46862,DATA,L,0.92,-0.17,-0.05,-0.35,,,,,,,,,,,,,,,,,
695,46879,DATA,R,0.87,-0.14,0.02,-0.48,,,,,,,,,,,,,,,,,
695,46902,DATA,L,0.92,-0.17,-0.05,-0.35,,,,,,,,,,,,,,,,,
695,46919,DATA,R,0.87,-0.14,0.02,-0.48,,,,,,,,,,,,,,,,,
695,46941,DATA,L,0.92,-0.17,-0.05,-0.35,,,,,,,,,,,,,,,,,
695,46960,DATA,R,0.87,-0.14,0.02,-0.48,,,,,,,,,,,,,,,,,
695,46981,DATA,L,0.92,-0.17,-0.04,-0.35,,,,,,,,,,,,,,,,,
695,46999,DATA,R,0.87,-0.14,0.02,-0.48,,,,,,,,,,,,,,,,,
695,47021,DATA,L,0.92,-0.17,-0.04,-0.35,,,,,,,,,,,,,,,,,
695,47039,DATA,R,0.87,-0.14,0.02,-0.48,,,,,,,,,,,,,,,,,
695,47062,DATA,L,0.92,-0.17,-0.04,-0.35,,,,,,,,,,,,,,,,,
695,47079,DATA,R,0.87,-0.14,0.02,-0.48,,,,,,,,,,,,,,,,,
695,47102,DATA,L,0.92,-0.17,-0.04,-0.35,,,,,,,,,,,,,,,,,
695,47119,DATA,R,0.87,-0.14,0.02,-0.48,,,,,,,,,,,,,,,,,
695,47142,DATA,L,0.92,-0.17,-0.04,-0.35,,,,,,,,,,,,,,,,,
695,47159,DATA,R,0.87,-0.14,0.02,-0.47,,,,,,,,,,,,,,,,,
695,47182,DATA,L,0.92,-0.17,-0.04,-0.34,,,,,,,,,,,,,,,,,
695,47199,DATA,R,0.87,-0.14,0.02,-0.47,,,,,,,,,,,,,,,,,
695,47222,DATA,L,0.92,-0.17,-0.04,-0.34,,,,,,,,,,,,,,,,,
695,47239,DATA,R,0.87,-0.14,0.03,-0.47,,,,,,,,,,,,,,,,,
695,47262,DATA,L,0.92,-0.17,-0.04,-0.34,,,,,,,,,,,,,,,,,
695,47279,DATA,R,0.87,-0.14,0.03,-0.47,,,,,,,,,,,,,,,,,
695,47302,DATA,L,0.92,-0.17,-0.04,-0.35,,,,,,,,,,,,,,,,,
695,47319,DATA,R,0.87,-0.14,0.03,-0.47,,,,,,,,,,,,,,,,,
695,47342,DATA,L,0.92,-0.17,-0.04,-0.35,,,,,,,,,,,,,,,,,
695,47359,DATA,R,0.87,-0.14,0.03,-0.48,,,,,,,,,,,,,,,,,
695,47381,DATA,L,0.92,-0.17,-0.04,-0.35,,,,,,,,,,,,,,,,,
695,47399,DATA,R,0.87,-0.13,0.03,-0.48,,,,,,,,,,,,,,,,,
695,47421,DATA,L,0.92,-0.17,-0.04,-0.35,,,,,,,,,,,,,,,,,
695,47439,DATA,R,0.87,-0.13,0.03,-0.48,,,,,,,,,,,,,,,,,
695,47462,DATA,L,0.92,-0.17,-0.04,-0.35,,,,,,,,,,,,,,,,,
695,47478,DATA,R,0.87,-0.13,0.03,-0.48,,,,,,,,,,,,,,,,,
695,47502,DATA,L,0.92,-0.17,-0.04,-0.35,,,,,,,,,,,,,,,,,
695,47518,DATA,R,0.87,-0.13,0.02,-0.48,,,,,,,,,,,,,,,,,
695,47542,DATA,L,0.92,-0.17,-0.04,-0.35,,,,,,,,,,,,,,,,,
695,47558,DATA,R,0.87,-0.13,0.02,-0.48,,,,,,,,,,,,,,,,,
695,47582,DATA,L,0.92,-0.17,-0.04,-0.35,,,,,,,,,,,,,,,,,
695,47598,DATA,R,0.87,-0.13,0.02,-0.48,,,,,,,,,,,,,,,,,
695,47622,DATA,L,0.92,-0.17,-0.04,-0.35,,,,,,,,,,,,,,,,,
695,47638,DATA,R,0.87,-0.13,0.02,-0.48,,,,,,,,,,,,,,,,,
695,47662,DATA,L,0.92,-0.17,-0.04,-0.35,,,,,,,,,,,,,,,,,
695,47678,DATA,R,0.87,-0.13,0.02,-0.48,,,,,,,,,,,,,,,,,
695,47702,DATA,L,0.92,-0.17,-0.04,-0.35,,,,,,,,,,,,,,,,,
695,47718,DATA,R,0.87,-0.13,0.02,-0.48,,,,,,,,,,,,,,,,,
695,47742,DATA,L,0.92,-0.17,-0.04,-0.35,,,,,,,,,,,,,,,,,
695,47758,DATA,R,0.87,-0.13,0.02,-0.48,,,,,,,,,,,,,,,,,
695,47782,DATA,L,0.92,-0.17,-0.04,-0.35,,,,,,,,,,,,,,,,,
695,47798,DATA,R,0.87,-0.13,0.02,-0.48,,,,,,,,,,,,,,,,,
695,47822,DATA,L,0.92,-0.17,-0.03,-0.35,,,,,,,,,,,,,,,,,
695,47838,DATA,R,0.87,-0.13,0.02,-0.48,,,,,,,,,,,,,,,,,
695,47862,DATA,L,0.92,-0.17,-0.03,-0.35,,,,,,,,,,,,,,,,,
695,47878,DATA,R,0.87,-0.13,0.02,-0.48,,,,,,,,,,,,,,,,,
695,47902,DATA,L,0.92,-0.17,-0.03,-0.35,,,,,,,,,,,,,,,,,
695,47918,DATA,R,0.87,-0.13,0.02,-0.48,,,,,,,,,,,,,,,,,
695,47942,DATA,L,0.92,-0.17,-0.03,-0.35,,,,,,,,,,,,,,,,,
695,47958,DATA,R,0.87,-0.13,0.02,-0.48,,,,,,,,,,,,,,,,,
695,47982,DATA,L,0.92,-0.18,-0.03,-0.35,,,,,,,,,,,,,,,,,
695,47998,DATA,R,0.87,-0.12,0.02,-0.48,,,,,,,,,,,,,,,,,
695,48022,DATA,L,0.92,-0.18,-0.03,-0.35,,,,,,,,,,,,,,,,,
695,48038,DATA,R,0.87,-0.12,0.02,-0.48,,,,,,,,,,,,,,,,,
695,48062,DATA,L,0.92,-0.18,-0.03,-0.35,,,,,,,,,,,,,,,,,
695,48078,DATA,R,0.87,-0.12,0.02,-0.48,,,,,,,,,,,,,,,,,
695,48101,DATA,L,0.92,-0.18,-0.03,-0.36,,,,,,,,,,,,,,,,,
695,48118,DATA,R,0.87,-0.12,0.02,-0.48,,,,,,,,,,,,,,,,,
695,48142,DATA,L,0.92,-0.18,-0.03,-0.36,,,,,,,,,,,,,,,,,
695,48158,DATA,R,0.87,-0.12,0.02,-0.48,,,,,,,,,,,,,,,,,
695,48182,DATA,L,0.92,-0.18,-0.03,-0.36,,,,,,,,,,,,,,,,,
695,48198,DATA,R,0.87,-0.12,0.02,-0.48,,,,,,,,,,,,,,,,,
695,48222,DATA,L,0.92,-0.18,-0.03,-0.36,,,,,,,,,,,,,,,,,
695,48238,DATA,R,0.87,-0.12,0.03,-0.48,,,,,,,,,,,,,,,,,
695,48262,DATA,L,0.92,-0.17,-0.04,-0.36,,,,,,,,,,,,,,,,,
695,48278,DATA,R,0.86,-0.14,0.03,-0.49,,,,,,,,,,,,,,,,,
695,48302,DATA,L,0.92,-0.14,-0.04,-0.36,,,,,,,,,,,,,,,,,
695,48318,DATA,R,0.85,-0.16,0.05,-0.5,,,,,,,,,,,,,,,,,
695,48342,DATA,L,0.92,-0.11,-0.05,-0.36,,,,,,,,,,,,,,,,,
695,48358,DATA,R,0.84,-0.2,0.06,-0.5,,,,,,,,,,,,,,,,,
695,48382,DATA,L,0.92,-0.08,-0.06,-0.37,,,,,,,,,,,,,,,,,
695,48398,DATA,R,0.84,-0.21,0.06,-0.5,,,,,,,,,,,,,,,,,
695,48422,DATA,L,0.92,-0.08,-0.06,-0.37,,,,,,,,,,,,,,,,,
695,48438,DATA,R,0.84,-0.22,0.06,-0.5,,,,,,,,,,,,,,,,,
695,48462,DATA,L,0.92,-0.08,-0.06,-0.37,,,,,,,,,,,,,,,,,
695,48478,DATA,R,0.84,-0.21,0.06,-0.49,,,,,,,,,,,,,,,,,
695,48502,DATA,L,0.92,-0.09,-0.05,-0.37,,,,,,,,,,,,,,,,,
695,48518,DATA,R,0.85,-0.2,0.05,-0.49,,,,,,,,,,,,,,,,,
695,48542,DATA,L,0.92,-0.11,-0.04,-0.36,,,,,,,,,,,,,,,,,
695,48558,DATA,R,0.86,-0.18,0.04,-0.48,,,,,,,,,,,,,,,,,
695,48581,DATA,L,0.92,-0.13,-0.03,-0.36,,,,,,,,,,,,,,,,,
695,48598,DATA,R,0.86,-0.16,0.03,-0.48,,,,,,,,,,,,,,,,,
695,48621,DATA,L,0.92,-0.14,-0.02,-0.36,,,,,,,,,,,,,,,,,
695,48638,DATA,R,0.86,-0.15,0.02,-0.48,,,,,,,,,,,,,,,,,
695,48661,DATA,L,0.92,-0.16,-0.02,-0.36,,,,,,,,,,,,,,,,,
695,48678,DATA,R,0.87,-0.14,0.01,-0.48,,,,,,,,,,,,,,,,,
695,48701,DATA,L,0.92,-0.17,-0.01,-0.37,,,,,,,,,,,,,,,,,
695,48718,DATA,R,0.87,-0.13,0.01,-0.48,,,,,,,,,,,,,,,,,
695,48742,DATA,L,0.91,-0.17,-0.01,-0.36,,,,,,,,,,,,,,,,,
695,48757,DATA,R,0.87,-0.13,0,-0.48,,,,,,,,,,,,,,,,,
695,48782,DATA,L,0.91,-0.17,0,-0.36,,,,,,,,,,,,,,,,,
695,48797,DATA,R,0.87,-0.13,0,-0.48,,,,,,,,,,,,,,,,,
695,48822,DATA,L,0.91,-0.17,0,-0.36,,,,,,,,,,,,,,,,,
695,48837,DATA,R,0.87,-0.13,0,-0.48,,,,,,,,,,,,,,,,,
695,48862,DATA,L,0.92,-0.17,0,-0.36,,,,,,,,,,,,,,,,,
695,48877,DATA,R,0.87,-0.13,0,-0.48,,,,,,,,,,,,,,,,,
695,48902,DATA,L,0.92,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,48917,DATA,R,0.87,-0.13,0,-0.48,,,,,,,,,,,,,,,,,
695,48942,DATA,L,0.92,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,48957,DATA,R,0.87,-0.13,0,-0.48,,,,,,,,,,,,,,,,,
695,48982,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,48997,DATA,R,0.87,-0.13,0,-0.48,,,,,,,,,,,,,,,,,
695,49022,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49037,DATA,R,0.87,-0.13,0,-0.48,,,,,,,,,,,,,,,,,
695,49062,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49077,DATA,R,0.86,-0.13,0,-0.48,,,,,,,,,,,,,,,,,
695,49102,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49117,DATA,R,0.86,-0.13,0,-0.49,,,,,,,,,,,,,,,,,
695,49142,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49157,DATA,R,0.86,-0.13,0,-0.49,,,,,,,,,,,,,,,,,
695,49182,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49197,DATA,R,0.86,-0.13,0,-0.49,,,,,,,,,,,,,,,,,
695,49222,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49237,DATA,R,0.86,-0.13,0,-0.49,,,,,,,,,,,,,,,,,
695,49262,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49277,DATA,R,0.86,-0.13,0,-0.49,,,,,,,,,,,,,,,,,
695,49302,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49317,DATA,R,0.86,-0.12,0.01,-0.49,,,,,,,,,,,,,,,,,
695,49342,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49357,DATA,R,0.86,-0.12,0.01,-0.49,,,,,,,,,,,,,,,,,
695,49382,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49396,DATA,R,0.86,-0.13,0.01,-0.49,,,,,,,,,,,,,,,,,
695,49422,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49436,DATA,R,0.86,-0.13,0.01,-0.49,,,,,,,,,,,,,,,,,
695,49462,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49476,DATA,R,0.86,-0.13,0.01,-0.49,,,,,,,,,,,,,,,,,
695,49502,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49516,DATA,R,0.86,-0.13,0.01,-0.49,,,,,,,,,,,,,,,,,
695,49542,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49556,DATA,R,0.86,-0.13,0.01,-0.49,,,,,,,,,,,,,,,,,
695,49582,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49597,DATA,R,0.86,-0.13,0.01,-0.49,,,,,,,,,,,,,,,,,
695,49622,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49636,DATA,R,0.86,-0.13,0.01,-0.49,,,,,,,,,,,,,,,,,
695,49662,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49676,DATA,R,0.86,-0.13,0.01,-0.49,,,,,,,,,,,,,,,,,
695,49702,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49716,DATA,R,0.86,-0.13,0.01,-0.49,,,,,,,,,,,,,,,,,
695,49742,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49756,DATA,R,0.86,-0.13,0.01,-0.49,,,,,,,,,,,,,,,,,
695,49782,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49796,DATA,R,0.86,-0.13,0.01,-0.49,,,,,,,,,,,,,,,,,
695,49822,DATA,L,0.91,-0.17,0,-0.37,,,,,,,,,,,,,,,,,
695,49836,DATA,R,0.86,-0.13,0.02,-0.49,,,,,,,,,,,,,,,,,
695,49862,DATA,L,0.91,-0.16,0,-0.37,,,,,,,,,,,,,,,,,
695,49876,DATA,R,0.86,-0.13,0.02,-0.49,,,,,,,,,,,,,,,,,
695,49902,DATA,L,0.91,-0.16,0,-0.37,,,,,,,,,,,,,,,,,
695,49916,DATA,R,0.86,-0.13,0.02,-0.49,,,,,,,,,,,,,,,,,
695,49942,DATA,L,0.91,-0.16,0,-0.37,,,,,,,,,,,,,,,,,
695,49956,DATA,R,0.86,-0.13,0.02,-0.49,,,,,,,,,,,,,,,,,
695,49982,DATA,L,0.91,-0.16,0,-0.37,,,,,,,,,,,,,,,,,
695,49998,DATA,R,0.86,-0.13,0.02,-0.49,,,,,,,,,,,,,,,,,
695,50023,DATA,L,0.91,-0.16,0,-0.37,,,,,,,,,,,,,,,,,
695,50036,DATA,R,0.86,-0.13,0.02,-0.49,,,,,,,,,,,,,,,,,
695,50063,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50076,DATA,R,0.86,-0.13,0.02,-0.49,,,,,,,,,,,,,,,,,
695,50103,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50115,DATA,R,0.86,-0.13,0.02,-0.49,,,,,,,,,,,,,,,,,
695,50142,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50156,DATA,R,0.86,-0.13,0.02,-0.49,,,,,,,,,,,,,,,,,
695,50182,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50196,DATA,R,0.86,-0.13,0.02,-0.49,,,,,,,,,,,,,,,,,
695,50222,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50236,DATA,R,0.86,-0.13,0.02,-0.49,,,,,,,,,,,,,,,,,
695,50262,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50276,DATA,R,0.86,-0.13,0.02,-0.49,,,,,,,,,,,,,,,,,
695,50302,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50316,DATA,R,0.86,-0.12,0.02,-0.49,,,,,,,,,,,,,,,,,
695,50342,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50356,DATA,R,0.86,-0.12,0.02,-0.49,,,,,,,,,,,,,,,,,
695,50383,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50396,DATA,R,0.86,-0.12,0.02,-0.5,,,,,,,,,,,,,,,,,
695,50423,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50435,DATA,R,0.86,-0.12,0.02,-0.5,,,,,,,,,,,,,,,,,
695,50463,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50475,DATA,R,0.86,-0.12,0.02,-0.5,,,,,,,,,,,,,,,,,
695,50503,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50515,DATA,R,0.86,-0.12,0.02,-0.5,,,,,,,,,,,,,,,,,
695,50542,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50555,DATA,R,0.86,-0.12,0.02,-0.5,,,,,,,,,,,,,,,,,
695,50582,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50598,DATA,R,0.86,-0.12,0.02,-0.5,,,,,,,,,,,,,,,,,
695,50622,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50635,DATA,R,0.86,-0.12,0.02,-0.49,,,,,,,,,,,,,,,,,
695,50662,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50676,DATA,R,0.86,-0.12,0.02,-0.49,,,,,,,,,,,,,,,,,
695,50703,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50716,DATA,R,0.86,-0.12,0.02,-0.49,,,,,,,,,,,,,,,,,
695,50743,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50756,DATA,R,0.86,-0.12,0.02,-0.49,,,,,,,,,,,,,,,,,
695,50783,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50795,DATA,R,0.86,-0.12,0.02,-0.49,,,,,,,,,,,,,,,,,
695,50823,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50835,DATA,R,0.86,-0.12,0.02,-0.49,,,,,,,,,,,,,,,,,
695,50863,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50875,DATA,R,0.86,-0.12,0.02,-0.5,,,,,,,,,,,,,,,,,
695,50903,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50915,DATA,R,0.86,-0.12,0.02,-0.5,,,,,,,,,,,,,,,,,
695,50943,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50955,DATA,R,0.86,-0.12,0.02,-0.5,,,,,,,,,,,,,,,,,
695,50982,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,50995,DATA,R,0.86,-0.12,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51022,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,51035,DATA,R,0.86,-0.12,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51062,DATA,L,0.91,-0.17,0,-0.38,,,,,,,,,,,,,,,,,
695,51075,DATA,R,0.86,-0.12,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51102,DATA,L,0.91,-0.18,0,-0.38,,,,,,,,,,,,,,,,,
695,51115,DATA,R,0.86,-0.12,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51142,DATA,L,0.91,-0.18,0,-0.38,,,,,,,,,,,,,,,,,
695,51155,DATA,R,0.86,-0.12,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51183,DATA,L,0.91,-0.18,0.01,-0.38,,,,,,,,,,,,,,,,,
695,51196,DATA,R,0.86,-0.11,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51222,DATA,L,0.91,-0.18,0.01,-0.38,,,,,,,,,,,,,,,,,
695,51235,DATA,R,0.86,-0.11,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51262,DATA,L,0.91,-0.18,0.01,-0.38,,,,,,,,,,,,,,,,,
695,51275,DATA,R,0.86,-0.11,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51302,DATA,L,0.91,-0.18,0.01,-0.38,,,,,,,,,,,,,,,,,
695,51315,DATA,R,0.86,-0.11,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51342,DATA,L,0.9,-0.18,0.01,-0.39,,,,,,,,,,,,,,,,,
695,51355,DATA,R,0.86,-0.11,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51383,DATA,L,0.9,-0.18,0.01,-0.39,,,,,,,,,,,,,,,,,
695,51396,DATA,R,0.86,-0.11,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51423,DATA,L,0.9,-0.18,0.01,-0.39,,,,,,,,,,,,,,,,,
695,51436,DATA,R,0.86,-0.11,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51463,DATA,L,0.9,-0.18,0.01,-0.39,,,,,,,,,,,,,,,,,
695,51478,DATA,R,0.86,-0.11,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51503,DATA,L,0.9,-0.18,0.01,-0.39,,,,,,,,,,,,,,,,,
695,51516,DATA,R,0.86,-0.11,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51543,DATA,L,0.9,-0.19,0.01,-0.39,,,,,,,,,,,,,,,,,
695,51556,DATA,R,0.86,-0.11,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51583,DATA,L,0.9,-0.19,0.01,-0.39,,,,,,,,,,,,,,,,,
695,51595,DATA,R,0.86,-0.11,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51623,DATA,L,0.9,-0.19,0.01,-0.39,,,,,,,,,,,,,,,,,
695,51635,DATA,R,0.86,-0.11,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51663,DATA,L,0.9,-0.19,0.01,-0.39,,,,,,,,,,,,,,,,,
695,51675,DATA,R,0.86,-0.11,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51702,DATA,L,0.9,-0.19,0.01,-0.39,,,,,,,,,,,,,,,,,
695,51717,DATA,R,0.86,-0.1,0.02,-0.5,,,,,,,,,,,,,,,,,
695,51743,DATA,L,0.9,-0.19,0.01,-0.39,,,,,,,,,,,,,,,,,
695,51756,DATA,R,0.86,-0.1,0.02,-0.51,,,,,,,,,,,,,,,,,
695,51783,DATA,L,0.9,-0.19,0.01,-0.39,,,,,,,,,,,,,,,,,
695,51796,DATA,R,0.86,-0.1,0.02,-0.51,,,,,,,,,,,,,,,,,
695,51823,DATA,L,0.9,-0.19,0.01,-0.39,,,,,,,,,,,,,,,,,
695,51839,DATA,R,0.86,-0.1,0.02,-0.51,,,,,,,,,,,,,,,,,
695,51864,DATA,L,0.9,-0.19,0.01,-0.39,,,,,,,,,,,,,,,,,
695,51876,DATA,R,0.86,-0.1,0.02,-0.51,,,,,,,,,,,,,,,,,
695,51904,DATA,L,0.9,-0.19,0.01,-0.39,,,,,,,,,,,,,,,,,
695,51916,DATA,R,0.86,-0.1,0.02,-0.51,,,,,,,,,,,,,,,,,
695,51943,DATA,L,0.9,-0.18,0.01,-0.39,,,,,,,,,,,,,,,,,
695,51958,DATA,R,0.85,-0.11,0.02,-0.51,,,,,,,,,,,,,,,,,
695,51983,DATA,L,0.9,-0.18,0.01,-0.39,,,,,,,,,,,,,,,,,
695,51996,DATA,R,0.85,-0.11,0.03,-0.51,,,,,,,,,,,,,,,,,
695,52023,DATA,L,0.9,-0.17,0,-0.39,,,,,,,,,,,,,,,,,
695,52036,DATA,R,0.85,-0.12,0.03,-0.51,,,,,,,,,,,,,,,,,
695,52063,DATA,L,0.9,-0.15,-0.01,-0.4,,,,,,,,,,,,,,,,,
